#{"t_start": 1774089024.4702332, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
50.0,349,506.537453
500.0,866,507.866163
245.0,692,508.929973
230.0,581,509.852301
355.0,938,511.341924
260.0,941,512.794814
135.0,320,513.28046
45.0,262,513.657791
65.0,311,514.109369
115.0,399,514.711894
360.0,614,515.6647
190.0,524,516.472593
345.0,692,517.53656
115.0,348,518.056415
185.0,497,518.820305
300.0,644,519.822204
135.0,493,520.582867
155.0,500,521.36447
145.0,377,521.965667
535.0,766,523.173738
300.0,605,524.127526
295.0,692,525.206887
205.0,510,525.995083
245.0,658,527.033096
260.0,631,528.040162
320.0,553,528.877011
170.0,436,529.536741
140.0,364,530.055002
415.0,900,531.412795
190.0,458,532.129688
320.0,574,532.976942
100.0,435,533.621147
130.0,596,534.521277
140.0,420,535.163306
95.0,322,535.641074
190.0,494,536.42608
585.0,856,537.729542
170.0,464,538.419722
645.0,798,539.60981
140.0,321,540.074251
675.0,936,541.509341
635.0,948,542.952232
290.0,602,543.858016
40.0,268,544.23516
120.0,393,544.825771
185.0,436,545.475087
260.0,658,546.465192
205.0,687,547.505727
385.0,683,548.54536
175.0,433,549.216664
400.0,636,550.205382
395.0,813,551.450567
390.0,590,552.392468
115.0,385,552.981242
105.0,266,553.369721
95.0,390,553.946863
340.0,827,555.229154
230.0,481,555.974264
80.0,328,556.469737
265.0,461,557.191084
120.0,510,557.971988
165.0,487,558.732908
350.0,704,559.801248
140.0,323,560.285661
525.0,1008,561.799088
190.0,502,562.585198
360.0,618,563.526189
240.0,674,564.576963
185.0,407,565.189638
240.0,700,566.300822
130.0,298,566.753379
455.0,1091,568.452556
160.0,455,569.164262
545.0,661,570.19251
70.0,285,570.621239
515.0,968,572.118838
275.0,567,573.007312
115.0,384,573.627867
475.0,536,574.482884
360.0,567,575.369933
135.0,383,575.959924
360.0,807,577.199582
135.0,376,577.782025
270.0,443,578.45475
185.0,437,579.133619
290.0,625,580.079952
105.0,353,580.6148
105.0,402,581.22354
375.0,973,582.718138
285.0,645,583.692861
215.0,765,584.860878
270.0,591,585.770758
