#{"t_start": 1773921017.6348279, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
27.0,3064,472.052966
13.0,1961,473.697518
11.0,2236,475.510816
15.0,2139,477.270142
16.0,2927,479.670082
9.0,1854,481.170707
21.0,1586,482.432239
26.0,2380,484.41428
15.0,2638,486.596979
24.0,2537,488.658319
12.0,1982,490.249721
12.0,2000,491.856093
8.0,1553,493.128687
9.0,1895,494.755388
10.0,1976,496.370011
10.0,1994,497.970901
6.0,1368,499.064222
21.0,1941,500.621793
16.0,2130,502.367157
8.0,1625,503.7766
9.0,1654,505.121769
6.0,1516,506.344378
18.0,2126,508.055244
11.0,2171,509.822436
15.0,2234,511.679404
20.0,2402,513.691608
11.0,1888,515.270503
22.0,1630,516.573112
11.0,2177,518.353262
12.0,2139,520.094189
16.0,2404,522.04493
22.0,3018,524.562249
14.0,2310,526.458935
17.0,2407,528.436792
11.0,2162,530.204805
33.0,2295,532.057113
21.0,2571,534.251245
24.0,2724,536.501705
24.0,2192,538.30503
23.0,2462,540.29604
12.0,2479,542.340851
33.0,3856,545.584414
10.0,2186,547.416968
18.0,1949,549.005738
10.0,1994,550.664543
12.0,1988,552.342193
17.0,1887,553.93299
14.0,1630,555.279496
8.0,1707,556.681544
19.0,2233,558.535011
14.0,2110,560.294534
23.0,2805,562.627138
17.0,2050,564.355536
23.0,1933,565.936686
16.0,1882,567.485998
29.0,2125,569.188711
28.0,1546,570.471438
34.0,2441,572.488275
26.0,2177,574.306054
20.0,2210,576.112643
21.0,2608,578.283923
11.0,1595,579.579973
18.0,1929,581.170408
16.0,2074,582.897074
9.0,1798,584.39964
18.0,2235,586.266194
26.0,3118,588.800968
17.0,2330,590.706268
31.0,2617,592.875736
17.0,2679,595.060877
26.0,2322,596.950272
10.0,1962,598.526292
10.0,2008,600.164189
19.0,2902,602.532363
16.0,2788,604.871872
13.0,2231,606.729676
17.0,2446,608.744796
16.0,2336,610.663477
17.0,2050,612.310297
23.0,2489,614.394948
22.0,2568,616.541871
36.0,2101,618.280521
8.0,1801,619.72409
32.0,2417,621.721842
158.0,2524,623.875397
18.0,2634,626.04805
17.0,3021,628.53913
17.0,1568,629.777009
14.0,2456,631.822489
21.0,2029,633.550217
22.0,2870,635.92111
13.0,2371,637.867012
17.0,2691,640.105519
22.0,2890,642.512093
27.0,2721,644.748024
19.0,1725,646.152021
20.0,2609,648.274209
9.0,1901,649.824809
13.0,2418,651.811865
23.0,2193,653.654711
29.0,3441,656.534874
12.0,2098,658.274645
21.0,2753,660.53801
18.0,2450,662.579207
22.0,3202,665.264635
25.0,2015,666.932819
56.0,3061,669.450939
23.0,2411,671.434216
