#{"t_start": 1773925773.5954158, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
12.0,1703,754.618341
18.0,2614,756.903109
232.0,2292,758.840983
24.0,2888,761.349592
20.0,3135,763.997007
10.0,1957,765.653461
15.0,1687,767.125209
26.0,3623,770.250432
27.0,1990,771.944711
23.0,2306,773.952082
25.0,2624,776.172896
25.0,3067,778.815645
33.0,2746,781.132867
22.0,2809,783.522596
24.0,2183,785.418167
21.0,2674,787.755904
31.0,1775,789.262515
19.0,2220,791.116768
9.0,1722,792.547757
244.0,3948,795.897929
35.0,4196,799.545524
48.0,4713,803.578091
12.0,2397,805.591706
14.0,1982,807.286637
36.0,2143,809.105385
36.0,3136,811.78887
33.0,3657,814.913349
48.0,2951,817.47983
17.0,2660,819.77619
9.0,1850,821.357405
25.0,3530,824.409295
8.0,1629,825.804142
20.0,2624,828.096501
31.0,3476,831.106714
21.0,3257,833.877469
35.0,4804,837.995546
10.0,1483,839.260543
26.0,3836,842.563241
26.0,2710,844.869974
243.0,4058,848.352386
15.0,1727,849.810386
24.0,1965,851.492219
34.0,3169,854.208861
13.0,2210,856.09183
14.0,2244,857.997623
235.0,3495,860.961855
29.0,2943,863.425716
15.0,2255,865.324928
12.0,2234,867.21845
33.0,3274,869.970277
23.0,2457,872.020971
6.0,1419,873.189054
25.0,3517,876.149455
13.0,2104,877.97098
14.0,1631,879.346986
47.0,3359,882.22384
24.0,3275,885.022956
35.0,2737,887.382584
11.0,2245,889.306827
35.0,3451,892.241162
12.0,2177,894.074989
18.0,2632,896.276642
14.0,2533,898.438173
24.0,3721,901.582707
27.0,2812,903.93662
25.0,1814,905.451076
17.0,2446,907.583052
23.0,2370,909.584285
43.0,3830,912.834212
41.0,2620,915.070848
23.0,2788,917.492454
15.0,2360,919.480957
25.0,2922,922.020391
12.0,2474,924.115795
23.0,2377,926.127972
37.0,3287,928.946676
27.0,2345,930.950961
29.0,3096,933.552954
58.0,4876,937.708532
39.0,3578,940.759959
22.0,2127,942.559879
27.0,3538,945.602651
23.0,1899,947.243478
24.0,3193,949.992455
28.0,3273,952.846308
11.0,1729,954.308328
44.0,3469,957.288336
17.0,2913,959.763813
52.0,4853,963.9243
44.0,5025,968.301671
16.0,2506,970.436126
44.0,5425,975.139513
37.0,4102,978.70746
34.0,2991,981.268502
31.0,3663,984.407206
45.0,4131,987.942903
30.0,3584,990.989807
25.0,3761,994.231991
40.0,3240,997.050567
50.0,5140,1001.436468
23.0,2854,1003.867406
29.0,3203,1006.62481
18.0,3076,1009.292291
31.0,3326,1012.219421
32.0,2905,1014.731113
26.0,3009,1017.37013
22.0,2083,1019.171587
38.0,3689,1022.342078
231.0,2646,1024.60535
24.0,3506,1027.689362
19.0,2854,1030.091956
26.0,3730,1033.267465
38.0,3578,1036.377474
22.0,2609,1038.61775
42.0,2503,1040.723401
26.0,3107,1043.400666
30.0,2670,1045.640862
28.0,3804,1048.947304
38.0,4237,1052.582508
23.0,3242,1055.356505
9.0,1975,1057.10281
29.0,3294,1059.930448
61.0,5709,1064.784334
276.0,5883,1069.940728
38.0,3230,1072.748546
49.0,4341,1076.490685
27.0,3160,1079.282312
28.0,3587,1082.384809
32.0,3791,1085.647379
23.0,2770,1088.051534
19.0,1657,1089.459351
49.0,3856,1092.767469
19.0,2834,1095.235247
13.0,2545,1097.483344
47.0,5011,1101.834332
13.0,2377,1103.928034
21.0,2159,1105.777932
22.0,3238,1108.603682
23.0,2155,1110.453783
43.0,3965,1113.848464
27.0,3690,1117.090973
13.0,2519,1119.247892
36.0,3109,1121.918506
26.0,2211,1123.811311
40.0,2432,1125.895845
30.0,3225,1128.738163
33.0,4103,1132.254599
60.0,5715,1137.179904
41.0,5032,1141.461262
232.0,2876,1143.887494
18.0,2678,1146.191383
46.0,4971,1150.466345
37.0,3248,1153.207127
27.0,2993,1155.806734
13.0,2813,1158.240619
22.0,2049,1159.984237
24.0,2990,1162.518556
23.0,2969,1165.046371
31.0,4483,1168.862607
35.0,3146,1171.545056
13.0,2224,1173.408697
35.0,4203,1177.051629
15.0,2643,1179.315356
54.0,4528,1183.19776
25.0,3952,1186.560676
28.0,3627,1189.705356
29.0,2050,1191.455511
30.0,2361,1193.48323
24.0,3645,1196.565776
32.0,4447,1200.377923
29.0,3791,1203.544648
34.0,3725,1206.758162
21.0,2976,1209.29601
28.0,3952,1212.694505
37.0,4306,1216.397119
30.0,3742,1219.561946
30.0,3285,1222.341711
36.0,3069,1224.915733
13.0,1498,1226.151673
44.0,3353,1228.967602
24.0,2491,1231.070827
37.0,4022,1234.422294
47.0,4192,1238.023257
7.0,1503,1239.259953
27.0,3712,1242.398798
15.0,2272,1244.332704
46.0,3533,1247.428222
34.0,4012,1250.883618
22.0,3250,1253.678702
30.0,3952,1257.069596
64.0,4874,1261.196754
36.0,2624,1263.411506
40.0,3934,1266.808618
43.0,3677,1270.002202
18.0,1953,1271.642524
38.0,4115,1275.16651
27.0,3342,1278.038482
18.0,3138,1280.658044
20.0,2910,1283.10149
24.0,2978,1285.684941
31.0,3813,1288.916118
38.0,3447,1291.836259
42.0,4285,1295.462306
53.0,5614,1300.274926
27.0,3366,1303.155201
21.0,3060,1305.771491
36.0,4365,1309.548965
39.0,4647,1313.542423
36.0,3789,1316.797727
43.0,4274,1320.474258
47.0,4663,1324.470455
29.0,3931,1327.818983
36.0,2840,1330.242618
38.0,4416,1333.973222
257.0,4707,1338.032315
24.0,2842,1340.420229
40.0,2459,1342.50126
61.0,5199,1346.917706
37.0,3788,1350.123945
16.0,2726,1352.411806
34.0,2616,1354.601013
23.0,3551,1357.689912
