#{"t_start": 1773916785.3520246, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,523,590.67995
9.0,1620,592.052909
2.0,818,592.730636
0.0,503,593.132231
0.0,511,593.537368
1.0,683,594.094712
2.0,830,594.7622
2.0,798,595.444492
2.0,798,596.092724
2.0,804,596.746707
0.0,527,597.161527
6.0,1480,598.39807
0.0,524,598.819722
0.0,539,599.241372
3.0,1008,600.075478
2.0,808,600.734444
0.0,533,601.151606
0.0,535,601.578954
1.0,625,602.085405
0.0,537,602.505069
3.0,887,603.243025
0.0,529,603.655298
2.0,809,604.33356
9.0,1620,605.737042
3.0,1004,606.553604
2.0,894,607.289053
0.0,538,607.716518
0.0,524,608.139625
0.0,523,608.566275
9.0,1915,610.179487
2.0,886,610.908128
1.0,692,611.460979
9.0,1644,612.837221
2.0,806,613.489655
0.0,539,613.913224
2.0,808,614.570177
2.0,822,615.263224
1.0,645,615.771317
3.0,962,616.543356
0.0,509,616.93536
0.0,516,617.336086
0.0,515,617.758546
2.0,823,618.421608
0.0,499,618.822139
5.0,1406,619.994399
2.0,814,620.647419
2.0,792,621.293288
0.0,522,621.715333
0.0,519,622.129258
5.0,1406,623.301543
2.0,822,623.968311
4.0,1081,624.883164
0.0,527,625.333394
0.0,519,625.737692
5.0,1422,626.927051
0.0,524,627.351891
0.0,532,627.785483
3.0,1036,628.64997
4.0,1201,629.645643
0.0,532,630.07268
4.0,1197,631.072951
2.0,793,631.726869
3.0,1020,632.565585
0.0,543,632.995238
3.0,897,633.723461
2.0,811,634.394912
0.0,539,634.862784
2.0,801,635.570799
0.0,537,636.003897
0.0,541,636.431744
0.0,515,636.852873
0.0,524,637.276716
0.0,536,637.70345
1.0,739,638.295289
0.0,521,638.72715
1.0,713,639.30595
1.0,655,639.81987
2.0,811,640.48596
0.0,532,640.908591
0.0,535,641.332638
2.0,793,642.004333
0.0,529,642.42629
0.0,519,642.837116
0.0,520,643.253992
0.0,541,643.677034
3.0,942,644.448231
1.0,629,644.969121
2.0,796,645.645618
0.0,501,646.047912
0.0,511,646.453668
2.0,841,647.129383
0.0,523,647.55073
0.0,534,647.965536
4.0,1308,649.032357
0.0,520,649.439024
0.0,515,649.856266
4.0,1209,650.885681
3.0,999,651.726194
0.0,539,652.1519
4.0,1208,653.166522
1.0,611,653.66337
9.0,1632,655.081289
4.0,1196,656.13091
0.0,543,656.550627
2.0,815,657.214466
2.0,814,657.890957
0.0,527,658.312898
0.0,503,658.710653
0.0,543,659.133019
4.0,1196,660.117973
0.0,524,660.543709
0.0,539,660.970883
2.0,753,661.591498
0.0,516,662.011773
3.0,1005,662.865593
2.0,815,663.541463
0.0,541,663.974774
5.0,1410,665.1981
0.0,527,665.627247
0.0,525,666.044997
1.0,643,666.558301
0.0,543,666.982702
0.0,532,667.386228
0.0,533,667.810268
2.0,816,668.475525
3.0,873,669.184788
2.0,810,669.85016
0.0,527,670.269601
1.0,706,670.838918
5.0,1434,672.017583
0.0,525,672.423404
2.0,822,673.082383
0.0,521,673.502299
0.0,540,673.929709
0.0,513,674.341307
0.0,497,674.751346
2.0,834,675.448536
1.0,637,675.959191
0.0,543,676.376639
0.0,540,676.794305
2.0,842,677.470236
1.0,651,677.990181
0.0,517,678.408305
9.0,1624,679.753916
2.0,794,680.401951
0.0,529,680.815652
0.0,539,681.233928
2.0,797,681.893478
0.0,519,682.30551
0.0,529,682.715327
2.0,804,683.369254
0.0,525,683.783961
2.0,791,684.425627
9.0,1628,685.798818
2.0,813,686.463008
0.0,540,686.879874
0.0,524,687.299888
5.0,1403,688.471648
0.0,497,688.863889
2.0,803,689.524939
0.0,499,689.930359
2.0,834,690.600024
3.0,911,691.341388
0.0,520,691.750207
0.0,529,692.171948
0.0,531,692.60049
0.0,537,693.026308
9.0,1644,694.397655
0.0,521,694.81894
5.0,1418,696.025787
